,x,y,z,t,Pitchtype
167,3.07,54.4,6.1233,20,SL
168,2.8843984456790364,46.38870813955249,6.091780954851882,20,SL
169,2.7148269303115073,38.68810727727247,5.995332170602425,20,SL
170,2.560232514511849,31.281279168046634,5.826563845188322,20,SL
171,2.419640795975864,24.152325867862057,5.578775939297844,20,SL
172,2.29214950301565,17.286301723004023,5.245896888377833,20,SL
173,2.176922673165335,10.669150571017237,4.822428413025131,20,SL
174,2.07318535723033,4.2876476953747655,4.303395785179195,20,SL
175,1.9802187958307516,-1.870653879904777,3.6843029811357284,20,SL
176,3.11,54.3,6.0933,21,FF
177,2.576609307623075,44.89430468398145,5.990335693517972,21,FF
178,2.0946832073677943,35.988153801357576,5.8074091362370455,21,FF
179,1.6597856997036318,27.545533509766116,5.536141481109809,21,FF
180,1.2679185926781602,19.533533751985274,5.169222388994764,21,FF
181,0.9154729039317444,11.922039189598726,4.7002769517537075,21,FF
182,0.5991863415958729,4.683455730281084,4.123750806518812,21,FF
183,0.3161060171965863,-2.207531988195146,3.4348107766431166,21,FF
184,3.12,54.6,6.073300000000001,22,SL
185,2.894608418149054,46.7424197329639,6.042120586991593,22,SL
186,2.6581979616149387,39.18507648708969,5.773604786099045,22,SL
187,2.4118100506599665,31.91277507137649,5.273534784449803,22,SL
188,2.156396985261403,24.911374263507955,4.5473387554802525,22,SL
189,1.8928302605831795,18.167706469036688,3.60012166550859,22,SL
190,1.6219080531928538,11.669504461527659,2.436693514666804,22,SL
191,1.344361969202988,5.405334480976476,1.0615952661249437,22,SL
192,1.0608631345230919,-0.6354649510234145,-0.5208773117655405,22,SL
193,3.45,54.4,6.0033,23,SL
194,3.119629298234754,46.29313214318865,5.7304181712127304,23,SL
195,2.790683706226,38.51117782044736,5.060346457817934,23,SL
196,2.463415177371849,31.042802397617677,4.011739287162881,23,SL
197,2.138051203564936,23.877372392403025,2.6018604974172366,23,SL
198,1.8147975569099566,17.004915415049894,0.8467120558861823,23,SL
199,1.493840741301362,10.416082422776245,-1.2388494468128424,23,SL
200,1.1753501860011595,4.102112129982873,-3.641007222491074,23,SL
201,0.8594802094022131,-1.9452025758227074,-6.346888484402308,23,SL
202,3.2,54.2,6.1233,24,FF
203,2.4176542547052953,44.63355110167405,5.544184322837207,24,FF
204,1.656873625943716,35.60163541102623,4.561513475477953,24,FF
205,0.916961353568208,27.071607590787597,3.2025076618977426,24,FF
206,0.1972501718101447,19.013633166812134,1.491591513254526,24,FF
207,-0.5028973247447024,11.400414446698605,-0.5492698543294443,24,FF
208,-1.184088667850843,4.206947229431044,-2.900278554286907,24,FF
209,-1.8469017754986121,-2.5896956481057214,-5.54354907346478,24,FF
210,3.34,54.1,6.0433,25,FF
211,2.4239104210979043,44.53832710916514,5.396237386131789,25,FF
212,1.5432753441078506,35.51570900738494,4.30016855039012,25,FF
213,0.6962090684315556,27.001334194549617,2.7874154607650437,25,FF
214,-0.11902130906366493,18.966924484349114,0.8869688572330054,25,FF
215,-0.9040098724472652,11.38650328224303,-1.3751114240801918,25,FF
216,-1.6602243540841897,4.236187964781966,-3.9753481708056113,25,FF
217,-2.3890172826059572,-2.5059964969417456,-6.8925430486754955,25,FF
218,3.16,54.0,6.023300000000001,26,FF
219,2.249136564732387,44.425573481537576,5.792576926853999,26,FF
220,1.4060787635753211,35.36650237027491,5.552584304737109,26,FF
221,0.6253149788243484,26.78573854304425,5.287519723781867,26,FF
222,-0.09814005926023717,18.6493370794238,4.9834484719600765,26,FF
223,-0.7688024981876167,10.926155751203705,4.628076111619938,26,FF
224,-1.3907695116144858,3.587588201610521,4.2105514558458825,26,FF
225,-1.9677633492895819,-3.392673460791002,3.721295535058853,26,FF
226,3.24,54.3,6.1333,27,SL
227,2.820268559460063,46.26900857714058,6.105569393097965,27,SL
228,2.39640293880095,38.55246846082427,5.840545092693838,27,SL
229,1.9691369817929267,31.13408392353684,5.344134942602216,27,SL
230,1.539134058997052,23.998706086682873,4.62187661929459,27,SL
231,1.1069942199365637,17.132243652998245,3.678970132703851,27,SL
232,0.6732605933738522,10.52158167777178,2.520307555972922,27,SL
233,0.238425121501813,4.154507543886849,1.1505002644875002,27,SL
234,-0.1970662968421122,-1.9803565987546174,-0.42609606828180047,27,SL
235,2.52,53.4,6.3033,28,SL
236,1.8075986014538514,46.40272102231576,5.4378834164388365,28,SL
237,1.1095413390750348,39.632826463988586,4.475157886480751,28,SL
238,0.42542991094993127,33.07951014758734,3.4119673315010925,28,SL
239,-0.24511727884488999,26.732570552893556,2.245462156887066,28,SL
240,-0.9024656841750858,20.582373638549225,0.9730767473012185,28,SL
241,-1.5469651661079644,14.61981822280072,-0.40749098261001593,28,SL
242,-2.178950527602372,8.836303715694626,-1.8982981792647333,28,SL
243,-2.79874203384273,3.2237000138408867,-3.501173960446228,28,SL
244,-3.406645918517861,-2.225680614209152,-5.217734804830061,28,SL
245,3.16,54.4,6.2233,29,SL
246,2.6857296016957317,46.3319849954544,6.26379123316801,29,SL
247,2.2191820114858993,38.581951506898484,6.229276650073899,29,SL
248,1.7602304168481322,31.13229758862758,6.112952157831695,29,SL
249,1.308743616269929,23.966512439966984,5.908668864909468,29,SL
250,0.8645872234420099,17.06910126193702,5.610873565897345,29,SL
251,0.42762471698034715,10.42551607905955,5.214555278976622,29,SL
252,-0.0022816455005416764,4.0220919834786475,4.715197185908808,29,SL
253,-0.4252700325486602,-2.1540116869303323,4.108733400221767,29,SL
254,3.27,54.4,6.1033,30,SL
255,2.8915115703698384,46.35548598180579,5.8423025778016475,30,SL
256,2.5481554197681717,38.62547617570569,5.318489526896284,30,SL
257,2.2376128699759796,31.19461744889522,4.539980727897963,30,SL
258,1.9577463971088636,24.04863162534938,3.5143461259290474,30,SL
259,1.7065838763047825,17.174232960805288,2.248655511816997,30,SL
260,1.4823043464100336,10.559052941372203,0.7495237837571151,30,SL
261,1.2832251294182715,4.1915716497981474,-0.9768478379013636,30,SL
262,1.107790159202365,-1.9389449705985307,-2.924634226544144,30,SL
263,3.15,54.1,6.063300000000001,31,SL
264,2.6801759939786938,46.0608333436494,6.051128168256559,31,SL
265,2.2424279269991363,38.33487555780648,5.944031600248619,31,SL
266,1.834736050325572,30.904807114006562,5.736880755815938,31,SL
267,1.4552301702479202,23.754408990682787,5.425066439933353,31,SL
268,1.1021774236444255,16.868484641124894,5.004452075432761,31,SL
269,0.7739711816451926,10.232788349510654,4.47133093886066,31,SL
270,0.4691209646850399,3.8339593746949685,3.8223878189578047,31,SL
271,0.18624326551199866,-2.3405386561986297,3.0546646209121215,31,SL
272,3.28,54.2,5.9133000000000004,32,CH
273,2.535969710128329,45.089382850539955,5.732343801760614,32,CH
274,1.834779504100753,36.24256477430801,5.501917369595799,32,CH
275,1.1743566012295854,27.648686908535492,5.2156922434971476,32,CH
276,0.5527438145870021,19.297358222946414,4.867779832738221,32,CH
277,-0.031907436994839,11.178634170368914,4.452702541922209,32,CH
278,-0.5813436425881557,3.282996420290734,3.9653670358794026,32,CH
279,-1.0972152746201733,-4.398666387126726,3.4010394760556695,32,CH
280,3.21,54.2,6.3333,33,FF
281,2.590734495624195,44.66220178061868,6.231358447181123,33,FF
282,2.028669079315832,35.638221749047624,6.054017190175231,33,FF
283,1.518868836699027,27.090556554715743,5.7922879363790365,33,FF
284,1.056889034535209,18.984974273424616,5.438332728855601,33,FF
285,0.6387202119862515,11.290184274018946,4.985319042656474,33,FF
286,0.2607402134984784,3.977545609919095,4.427294892145257,33,FF
287,-0.08032781458434479,-2.979191147958559,3.7590809829319967,33,FF
288,3.27,54.4,6.2133,34,SL
289,2.8413943101178933,46.42810942050828,6.153032522203254,34,SL
290,2.4428717518122913,38.76331678187385,5.997207722659035,34,SL
291,2.0725426059935708,31.388792684065905,5.740863669533468,34,SL
292,1.7286564387472065,24.28876891218884,5.379539591261978,34,SL
293,1.4095907874703166,17.44846387083351,4.9092304552217625,34,SL
294,1.113840882873752,10.85401406278848,4.326346235122528,34,SL
295,0.8400103005233932,4.492411048956956,3.6276753608082917,34,SL
296,0.5868024475926248,-1.648556615688951,2.8103519032286295,34,SL
297,3.13,54.1,6.4333,35,FF
298,2.3980472675007554,44.408701127450044,5.951577087368814,35,FF
299,1.7343924216587416,35.2551882918932,5.147777700129549,35,FF
300,1.1331022628015004,26.60312626710368,4.040338450899139,35,FF
301,0.5888508915574516,18.41948873873469,2.6458222588853997,35,FF
302,0.09684928663475018,10.674212118848377,0.9791441339369222,35,FF
303,-0.34721593101732284,3.339891212677269,-0.9462325741970283,35,FF
304,-0.7472358855606125,-3.60848900702587,-3.1181251386100133,35,FF
305,3.15,53.8,6.0933,36,SL
306,2.691347976538793,45.629462163743014,5.763510837596806,36,SL
307,2.2296800527734817,37.78468437582675,5.208604810018398,36,SL
308,1.7657168928410107,30.248709277579334,4.433964840205678,36,SL
309,1.3001082248754414,23.005777926277048,3.4446420525173824,36,SL
310,0.8334401780607019,16.041235524666508,2.245385437247807,36,SL
311,0.3662418371905409,9.341445704759899,0.8406689662258731,36,SL
312,-0.10100889502329831,2.8937124718836857,-0.7652835820782622,36,SL
313,-0.5678800490173384,-3.313790981877961,-2.5684758599686313,36,SL
314,2.98,53.7,6.1733,37,SL
315,2.5212789587890345,45.48653154343816,6.034986142317181,37,SL
316,2.0751295577322444,37.59803737025418,5.858057971689327,37,SL
317,1.6410362433148538,30.016807489943474,5.633043612900652,37,SL
318,1.2185105966393128,22.726184468448796,5.351333426806939,37,SL
319,0.8070897619529132,15.710494408883104,5.0051030733456,37,SL
320,0.40633498779366556,8.954983117372178,4.587244203794417,37,SL
321,0.015830271240667784,2.4457570100017527,4.091301973871738,37,SL
322,-0.36481890335463163,-3.830271641547585,3.5114186626875123,37,SL
323,3.15,54.2,6.3333,38,FF
324,2.318518194706663,44.62793545436601,5.741734284829976,38,FF
325,1.5381139573458404,35.594025492813145,4.664997411894096,38,FF
326,0.805037998832253,27.06924507926445,3.1391865016285827,38,FF
327,0.11590009456514239,19.026843602946478,1.1966819216890336,38,FF
328,-0.5323701085532908,11.442151860660303,-1.133407550896334,38,FF
329,-1.142557428814711,4.292407133546202,-3.824857184683881,38,FF
330,-1.7171913104646124,-2.4434055244625417,-6.853988096346445,38,FF
331,3.21,54.3,6.1433,39,SL
332,2.84418908842737,46.264863113772535,5.99354872038056,39,SL
333,2.5129394563418423,38.54297122674879,5.576725772365206,39,SL
334,2.213964054251122,31.118983951745907,4.901158730500504,39,SL
335,1.9451550131087925,23.978636466492762,3.974607819945388,39,SL
336,1.7045680401492,17.108656935843058,2.8043171246381196,39,SL
337,1.490408322864065,10.49669127555964,1.3970611454296067,39,SL
338,1.3010177768603013,4.131234498609225,-0.24081280438473351,39,SL
339,1.134863493032551,-1.9984320286918305,-2.103345936967062,39,SL
340,3.12,54.2,6.1333,40,FF
341,2.357541489730952,44.55848895307033,5.443140673483685,40,FF
342,1.6156102015852236,35.462334472676055,4.3526490349520435,40,FF
343,0.8936013002036465,26.877890457272493,2.8891593304470256,40,FF
344,0.19092951833604518,18.77442879972264,1.0771749123367558,40,FF
345,-0.492969264108289,11.123852187078336,-1.061288803150441,40,FF
346,-1.1586369628447395,3.900439447817571,-3.5064064013475362,40,FF
347,-1.8065926480946908,-2.919380766707754,-6.240282987635436,40,FF
348,2.93,54.3,6.3033,41,FF
349,2.218552148309529,44.78785253954376,6.141184984686621,41,FF
350,1.5691027736138954,35.78589842171938,5.906189907866763,41,FF
351,0.9763948624638725,27.257055036865836,5.5892207577684205,41,FF
352,0.4356883022620027,19.167463459638796,5.182337205042794,41,FF
353,-0.0572975666305065,11.486164237874476,4.678608171248374,41,FF
354,-0.5064341803615987,4.184810889792926,4.071987253934008,41,FF
355,-0.9152277742982091,-2.762583850705101,3.3572050759563643,41,FF
356,3.27,54.1,5.7933,42,CH
357,2.3073324456505073,45.17572047280626,5.521825649493866,42,CH
358,1.3471069342887307,36.51017923204663,5.116474117680858,42,CH
359,0.3897123803176248,28.092554183774578,4.575877735001923,42,CH
360,-0.5644969534296654,19.912567214726366,3.898818367586526,42,CH
361,-1.5151985805269963,11.96045410447445,3.0842171488973964,42,CH
362,-2.462099146513925,4.226936341880216,2.1311251044850374,42,CH
363,-3.4049319955835387,-3.296805294690291,1.038714592680858,42,CH
364,2.86,54.2,6.3433,43,FF
365,2.023555678338368,44.757165546392486,6.156448257737478,43,FF
366,1.2073488655312854,35.82162556526338,5.873566178687739,43,FF
367,0.4108108784377399,27.356513725554944,5.488084968878143,43,FF
368,-0.3666266190370402,19.32819873082123,4.994314357899467,43,FF
369,-1.1255273545399074,11.705956222708364,4.387331161612545,43,FF
370,-1.8664470676542444,4.461679127433754,3.662883383401938,43,FF
371,-2.589930853151767,-2.4303786465388644,2.8173075444820794,43,FF
372,2.97,54.2,6.3433,44,FF
373,2.4380549471011874,44.58151218496293,5.951704557487538,44,FF
374,1.9626330893861506,35.49143538814035,5.234680532164398,44,FF
375,1.5387078591131305,26.89437111568524,4.210677698280087,44,FF
376,1.1617699897785532,18.75812253014411,2.896288320925262,44,FF
377,0.8277674180590988,11.05336219987204,1.306469031977707,44,FF
378,0.5330530143824259,3.7533397092041123,-0.5452660612694336,44,FF
379,0.27433900531651095,-3.166376302504251,-2.646676857842069,44,FF
380,2.91,54.4,6.1333,45,SL
381,2.5862070802664974,46.27288359936524,6.039541408690423,45,SL
382,2.2541919611402244,38.467349851651505,5.711188118499873,45,SL
383,1.9149248247699395,30.96660159294088,5.154073065873168,45,SL
384,1.5692874360127707,23.7550302367978,4.373662166945178,45,SL
385,1.2180818230522008,16.818122449176176,3.375086765852564,45,SL
386,0.8620380558021136,10.142375297420287,2.1631732906043464,45,SL
387,0.5018212247654246,3.715218987035282,0.7424704011523464,45,SL
388,0.13803771023129818,-2.475053597878335,-0.8827261192252776,45,SL
389,3.12,54.6,6.153300000000001,46,SL
390,2.6956765305994375,46.56835202479714,5.84877762979304,46,SL
391,2.276552477714935,38.85665998858179,5.1511586132326075,46,SL
392,1.8626892559939727,31.453911718514615,4.0786491231762545,46,SL
393,1.4541381865267988,24.349774802197288,2.6481114058623207,46,SL
394,1.050942065135344,17.53455806866782,0.8751875776818345,46,SL
395,0.6531365489321445,10.99917526306457,-1.2255882345357683,46,SL
396,0.2607513815320481,4.7351107656720774,-3.640688177008339,46,SL
397,-0.12618852524569743,-1.2656127864731856,-6.357498291487596,46,SL
398,3.04,54.2,6.153300000000001,47,FF
399,2.3712435836647257,44.63759170364866,5.847116769889887,47,FF
400,1.7679322644887454,35.59404581937772,5.288437326503505,47,FF
401,1.2243581308186675,27.032917116747893,4.4876323117871735,47,FF
402,0.7353936103180334,18.92109359105587,3.4541059382758155,47,FF
403,0.2964248019192496,11.228445299886635,2.1964074023730467,47,FF
404,-0.09670657432328894,3.927515915953778,0.7223284514294375,47,FF
405,-0.4477538518447239,-3.00674888340606,-0.9610109381672856,47,FF
406,3.02,54.2,6.113300000000001,48,FF
407,2.4561709343217717,44.56886686271663,5.954133388737388,48,FF
408,1.9135284160217525,35.46085714331782,5.8290426278209875,48,FF
409,1.3908909603629809,26.838856894736896,5.717300003892952,48,FF
410,0.8871605738824457,18.668743057847344,5.600573208091804,48,FF
411,0.4013157926141368,10.919106227782956,5.462637356480138,48,FF
412,-0.06759458046628757,3.5610031161233175,5.289124922928905,48,FF
413,-0.5204571195404541,-3.432264884169558,5.067308152081702,48,FF
414,3.18,54.3,6.023300000000001,49,SL
415,3.1196033517574624,46.176043747883355,5.8252475857557116,49,SL
416,3.0406151530955863,38.372514657550454,5.3967213473625355,49,SL
417,2.944542853446068,30.872790670517322,4.743337209355839,49,SL
418,2.832768107284055,23.66142145611337,3.8703622382041325,49,SL
419,2.7065583381412317,16.724036731728305,2.7827455809671706,49,SL
420,2.5670771441346716,10.047262869825168,1.4851467539119412,49,SL
421,2.415393673881448,3.618646928315601,-0.018038450443997434,49,SL
422,2.252491085933304,-2.5734126598709928,-1.722654200941239,49,SL
423,2.92,54.3,6.3333,50,FF
424,2.3737336973290795,44.54805794239469,5.83486774545243,50,FF
425,1.885975803779923,35.340717519301165,5.014219729931601,50,FF
426,1.4514551547651349,26.64095701182617,3.8899422330995623,50,FF
427,1.065449216106803,18.415141641060465,2.478721841402355,50,FF
428,0.7237195799053758,10.632667375977611,0.7955754422933634,50,FF
429,0.4224559642986002,3.265648018032519,-1.1459500216719574,50,FF
430,0.15822746788178593,-3.711360405422285,-3.3336035917558635,50,FF
431,2.91,54.4,6.1233,51,SL
432,2.5338635798941307,46.21496603306479,5.819447399896443,51,SL
433,2.193744251402042,38.35575506929455,5.253543011965719,51,SL
434,1.8872174904644825,30.806176446681068,4.433837015857871,51,SL
435,1.6120506643797063,23.551184603078283,3.3680114222926347,51,SL
436,1.366186097608403,16.576789775684112,2.0632320428204958,51,SL
437,1.147725796565951,9.869976751208423,0.5261956579509575,51,SL
438,0.9549176505658566,3.4186308252113973,-1.2368271062068124,51,SL
439,0.7861429482685893,-2.7885297738766743,-3.2199527443219855,51,SL
440,3.03,53.7,6.073300000000001,52,SL
441,2.84600284170674,45.71037144736499,6.104810705798739,52,SL
442,2.677908995572717,38.0311342860663,6.068002558630133,52,SL
443,2.5246728983856337,30.645333672972793,5.955656723530543,52,SL
